sku,barcode,slug,title,description,category,categories,originalPrice,price,discount,stock,status,isCombination,image,tag,variants,show,commission
SHFS460005,,crisp-white-men-s-full-sleeve-shirt-eternal-elegance,Crisp White Men's Full Sleeve Shirt – Eternal Elegance,"The Crisp White Men's Full Sleeve Shirt is a symbol of refined elegance, crafted to elevate your style with effortless sophistication. Its meticulously tailored button-down front and structured collar offer a sharp, polished silhouette, while the premium fabric ensures comfort and durability. Perfect for both professional environments and casual occasions, this versatile shirt exudes timeless appeal.",46 cm / XXXL - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 46 cm / XXXL - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1746598954/product/M%286%29.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS460005"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1746598954/product/M%286%29.png""}",,
SHFS460004,,classic-black-full-sleeve-shirt-for-men,Classic Black Full Sleeve Shirt for Men,"This shirt showcases a polished button-down front, accented by crisp white buttons that create a striking contrast against the rich black fabric. Featuring a sharp, structured pointed collar and a functional left-side pocket, it seamlessly blends sophistication with practicality. The smooth, plain texture offers a sleek, refined appearance, making it an ideal choice for both casual and formal settings.",46 cm / XXXL - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 46 cm / XXXL - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1746598729/product/M%285%29.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS460004"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1746598729/product/M%285%29.png""}",,
SHFS460003,,men-s-full-sleeve-sky-blue-cotton-shirt-sophisticated-refined,Men's Full Sleeve Sky Blue Cotton Shirt – Sophisticated & Refined,"This Men's Full Sleeve Sky Blue Cotton Shirt boasts a smooth plain texture complemented by a subtle weave pattern, lending it an understated elegance. Crafted from premium cotton, it offers both comfort and style, making it ideal for various occasions. Its refined design and soft sky blue hue make it a versatile addition to any wardrobe, perfect for those seeking a cultivated yet effortless look.",46 cm / XXXL - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 46 cm / XXXL - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1746598457/product/M%284%29.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS460003"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1746598457/product/M%284%29.png""}",,
SHFS460002,,men-s-premium-full-sleeve-cotton-shirt-deep-crimson-red-with-subtle-sheen,Men's Premium Full Sleeve Cotton Shirt – Deep Crimson Red with Subtle Sheen,"This Men's Premium Full Sleeve Cotton Shirt in a rich deep crimson red is designed for both sophistication and comfort. Crafted from high-quality cotton, the shirt features a plain texture with a subtle woven pattern, adding depth and elegance without being overpowering. The refined sheen enhances its luxurious appeal, making it ideal for both formal occasions and stylish everyday wear. Tailored for a sharp fit and timeless look, this shirt brings understated class to any outfit.",46 cm / XXXL - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 46 cm / XXXL - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1746597955/product/M%282%29.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS460002"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1746597955/product/M%282%29.png""}",,
SHFS460001,,men-s-light-blue-plain-full-sleeve-shirt,Men's Light Blue Plain Full Sleeve Shirt,"Step up your wardrobe with this refined light blue full sleeve shirt from O'Century, impeccably tailored from premium 100% cotton for a soft, breathable feel and enduring comfort. Featuring a crisp classic collar, streamlined button-down front, and a precisely stitched chest pocket, it embodies effortless sophistication and versatility. Equally suited for boardroom meetings or weekend outings, this timeless essential pairs flawlessly with trousers or denim for a smart, elevated look.",46 cm / XXXL - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 46 cm / XXXL - Full Sleeve Shirt",1599,999,600,1,show,false,https://res.cloudinary.com/dmtollmup/image/upload/v1746597500/product/M%281%29.png,[],,,
SHFS440059,,men-s-premium-cotton-full-sleeve-checkered-shirt-a-mix-of-white-green-brown-navy,"Men's Premium Cotton Full Sleeve Checkered Shirt - A Mix of White, Green, Brown & Navy","Tailored from premium cotton, this shirt combines exceptional comfort and style with its breathable fabric. The dynamic mix of white, deep green, earthy brown, and navy blue creates a perfect blend of bold and timeless tones. Whether for casual outings or semi-formal events, this shirt effortlessly elevates any look with its sophisticated versatility.",44 cm  / XXL - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 44 cm  / XXL - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1746540314/product/L%2859%29.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS440059"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1746540314/product/L%2859%29.png""}",,
SHFS440058,,men-s-classic-white-cotton-shirt-full-sleeve-smooth-texture,"Men's Classic White Cotton Shirt – Full Sleeve, Smooth Texture","This Men's Classic White Cotton Shirt combines style and comfort with its soft, airy fabric. Featuring a full-sleeve design with neatly finished cuffs, it’s versatile for both formal and casual looks. Ideal for office wear, dinner parties, or relaxed outings.",44 cm  / XXL - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 44 cm  / XXL - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1746539982/product/L%2858%29.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS440058"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1746539982/product/L%2858%29.png""}",,
SHFS440057,,men-s-premium-cotton-full-sleeve-white-shirt,Men's Premium Cotton Full-Sleeve White Shirt,"The crisp white color gives it a clean and sophisticated appearance, while the plain, unembellished texture highlights the shirt’s refined simplicity. The shirt features a traditional, neatly stitched collar and a smooth, button-down front, making it a versatile choice for both casual and formal occasions. With its understated design, this shirt emphasizes quality craftsmanship and enduring style, perfect for the modern man who values both comfort and elegance.",44 cm  / XXL - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 44 cm  / XXL - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1746539720/product/L%2857%29.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS440057"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1746539720/product/L%2857%29.png""}",,
SHFS440056,,men-s-full-sleeve-white-cotton-shirt-classic-versatile,Men's Full Sleeve White Cotton Shirt – Classic & Versatile,"Its minimalist design exudes timeless sophistication, making it the perfect choice for formal occasions, business meetings, or casual outings. Crafted from soft, lightweight cotton, the fabric drapes effortlessly, offering a refined and comfortable fit that lasts all day. Whether paired with tailored trousers for a sharp, business-ready look or with denim for a laid-back yet polished vibe, this shirt’s unparalleled versatility ensures you always look your best.",44 cm  / XXL - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 44 cm  / XXL - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1746539430/product/L%2856%29.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS440056"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1746539430/product/L%2856%29.png""}",,
SHFS440055,,men-s-full-sleeve-white-cotton-shirt-with-subtle-weave-texture-smooth-clean-look,Men's Full Sleeve White Cotton Shirt with Subtle Weave Texture – Smooth & Clean Look,"This Men's Full Sleeve White Cotton Shirt offers a timeless, sophisticated look with its smooth and clean design. Crafted from high-quality cotton, it features a subtle weave pattern that adds a touch of texture while maintaining a polished, refined appearance. The lightweight fabric and tailored fit ensure comfort throughout the day, while the classic white hue effortlessly pairs with any outfit. Whether you're dressing up for a business meeting or going for a more casual weekend look, this shirt is the ideal choice.",44 cm  / XXL - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 44 cm  / XXL - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1746538224/product/L%2854%29.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS440055"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1746538224/product/L%2854%29.png""}",,
SHFS440054,,men-s-apparel-classic-full-sleeve-pristine-white-shirt,Men's Apparel – Classic Full Sleeve Pristine White Shirt,"This refined full-sleeve white shirt from Men's Apparel combines timeless elegance with modern sophistication. Crafted from 100% premium cotton, its smooth texture and subtle checkered pattern exude luxury. Perfect for both formal and smart-casual occasions, it offers the ideal balance of style, comfort, and versatility. 
The exact pattern on the shirt is a micro-checkered or tonal checkered pattern.",44 cm  / XXL - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 44 cm  / XXL - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1746538224/product/L%2854%29.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS440054"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1746538224/product/L%2854%29.png""}",,
SHFS440053,,men-s-plain-white-cotton-shirt-full-sleeve-classic-fit,"Men's Plain White Cotton Shirt – Full Sleeve, Classic Fit","This Men's White Cotton Shirt – Full Sleeve, Classic Fit offers timeless elegance and versatility, perfect for both formal and smart-casual occasions. Crafted from breathable cotton, it ensures all-day comfort with a sharp, structured fit. Its crisp white tone adds a touch of sophistication to any wardrobe.",44 cm  / XXL - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 44 cm  / XXL - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1746537868/product/L%2853%29.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS440053"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1746537868/product/L%2853%29.png""}",,
SHFS440052,,men-s-full-sleeve-textured-shirt-light-grey-elegance,Men's Full Sleeve Textured Shirt – Light Grey Elegance,"This men's full sleeve textured shirt in light grey combines sophistication with modern style. The subtle texture adds depth to the clean, minimalist color, giving it a refined look. Made from breathable fabric, it ensures comfort while maintaining a sharp appearance. Perfect for both casual and semi-formal occasions, this shirt pairs effortlessly with jeans or trousers for a polished yet relaxed outfit.",44 cm  / XXL - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 44 cm  / XXL - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1746537648/product/L%2852%29.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS440052"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1746537648/product/L%2852%29.png""}",,
SHFS440051,,men-s-full-sleeve-cotton-shirt-in-light-cream-or-soft-ivory,Men's Full Sleeve Cotton Shirt in Light Cream or Soft Ivory,"This plain men's full sleeve cotton shirt features a light cream or soft ivory color, giving it a clean, understated elegance. Crafted from breathable cotton, it offers all-day comfort and a smooth feel against the skin. The simple, solid design makes it a versatile piece for both casual and semi-formal occasions, pairing effortlessly with a range of bottoms for a polished yet relaxed look.",44 cm  / XXL - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 44 cm  / XXL - Full Sleeve Shirt",1599,999,600,1,show,false,https://res.cloudinary.com/dmtollmup/image/upload/v1746537427/product/L%2851%29.png,[],,,
SHFS440050,,light-grey-textured-full-sleeve-men-s-shirt,Light Grey Textured Full Sleeve Men's Shirt,"This men's full sleeve shirt comes in a light grey shade with a subtle textured finish, offering a clean and modern look. Its breathable fabric and tailored fit make it suitable for both casual and semi-formal wear. The refined texture adds depth to the minimalist color, making it a versatile addition to any wardrobe.",44 cm  / XXL - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 44 cm  / XXL - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1746537212/product/L%2850%29.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS440050"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1746537212/product/L%2850%29.png""}",,
SHFS440049,,plain-mustard-colored-full-sleeve-shirt-for-men,Plain Mustard-Colored Full Sleeve Shirt for Men,"This men's full sleeve shirt features a rich mustard tone that adds a warm, stylish touch to any outfit. Designed for both comfort and versatility, it's perfect for casual outings or dressed-up occasions. The classic fit and clean design make it a wardrobe essential that pairs well with jeans or trousers.",44 cm  / XXL - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 44 cm  / XXL - Full Sleeve Shirt",1799,999,800,1,show,false,https://res.cloudinary.com/dmtollmup/image/upload/v1746536916/product/L%2849%29.png,[],,,
SHFS440048,,light-blue-textured-full-sleeve-men-s-shirt,Light Blue Textured Full Sleeve Men's Shirt,"This Men's Full Sleeve Light blue Cotton Shirt effortlessly blends style and sophistication. The fabric features a subtle heathered texture, which adds depth and visual interest to its clean, minimalist design. A classic collar and a button-down front with crisp white buttons provide timeless charm, while the tailored fit ensures a sharp yet comfortable silhouette. Ideal for both casual and semi-formal occasions, this shirt strikes the perfect balance between refined elegance and relaxed ease.",44 cm  / XXL - Full Sleeve Shirt,"Home, Men's Cotton Shirt , Full Sleeve Shirt , 44 cm  / XXL - Full Sleeve Shirt",1799,999,800,1,show,true,https://res.cloudinary.com/dmtollmup/image/upload/v1746536661/product/L%2848%29.png,[],"{""originalPrice"":""1799.00"",""price"":""999.00"",""discount"":""800.00"",""quantity"":1,""barcode"":"""",""sku"":""SHFS440048"",""image"":""https://res.cloudinary.com/dmtollmup/image/upload/v1746536661/product/L%2848%29.png""}",,
